@ident;@phi;@lambda;@alt;@theta;@length;@width;@number;@designator;Vasi.PRIMARY.@biasZ;Vasi.PRIMARY.@pitch;Vasi.SECONDARY.@biasZ;Vasi.SECONDARY.@pitch;OffsetThreshold.PRIMARY.@length;OffsetThreshold.SECONDARY.@length;RunwayDeformation.0;RunwayDeformation.
HTTG;-0.0889284025563452;0.6819783674259241;33.985;2.385635925745462;1383.463;32.905;14;;;;;;;;39.0144;26.8224
HTZA;-0.1086384207234303;0.6846081791852825;14.9352;3.0422425784468192;3024.288;42.27;18;;1207.344;0.0523598775598298;1207.344;0.0523598775598298;;;16.4592;13.4112
HUAR;0.0532218550296037;0.539513326929908;1198.321;6.1745965061741055;1706.227;28.515;36;;;;;;;;1204.8744000000002;1191.768
HUEN;0.0007882319644537;0.5663404044920365;1146.81;2.133702186076136;2309.281;42.826;12;;;;;;346.99;;1146.81;1146.81
HUEN;0.0006849382447128;0.566159494190682;1146.81;3.003205148133312;3658.961;44.175;17;;1534.121;0.0523598775598298;1532.937;0.0523598775598298;;;1152.144;1141.476
HUGU;0.0489625397834558;0.5632500037034867;1044.5496;5.946087703060421;3138.872;43.555;34;;;;;;;;1057.9608;1031.1384
HUSO;0.0301523800819449;0.5868311898402564;1126.8456;0.8920029788290171;1852.0;25.739;5;;;;;;;;1126.8456;1126.8456
HUSO;0.0301428945211189;0.5867484081825441;1126.8456;1.56651555773853;752.814;30.662;9;;;;;;;;1126.8456;1126.8456
KABE;0.7095375984261344;-1.3166755970369617;117.0432;4.035574731070817;2316.501;46.476;24;;696.276;0.0523598775598298;;;157.175;;115.5192;120.0912
KABE;0.7094913994731911;-1.3166938464523612;117.0432;2.1479315064017945;1763.886;44.199;13;;;;577.143;0.0523598775598298;;;116.7384;115.5192
KABI;0.5654627492217907;-1.7396524484520413;539.8008;3.1370403113018166;2197.283;45.72;17;L;793.841;0.0523598775598298;;;;;545.8968;541.3248
KABI;0.5658039660862713;-1.739829434231828;539.8008;3.1374413879639245;2195.218;45.72;17;R;;;792.809;0.0523598775598298;;;535.8384;544.3728
KABI;0.5658841983654106;-1.7399186293224;539.8008;0.9098204517506816;1122.12;30.48;4;;;;;;;15.969;534.0096;537.3624
KABQ;0.6116368267060277;-1.860496269739396;1621.383;4.720367229461406;4202.165;38.973;26;;1796.282;0.0523598775598298;1491.093;0.0523598775598298;;305.189;1632.2040000000002;1619.059
KABQ;0.6115369737696092;-1.860750560011607;1621.383;2.2524725398060506;1872.902;45.72;12;;;;631.651;0.0523598775598298;44.47;;1619.0976;1619.7072
KABQ;0.6114248674313589;-1.860848790084236;1621.383;0.7794326803740093;3065.033;45.72;3;;1227.717;0.0523598775598298;;;;20.786;1616.9640000000002;1620.3168
KABQ;0.6116334912528072;-1.860730328829849;1621.383;3.199884905277152;3047.081;46.575;17;;;;1218.74;0.0523598775598298;272.796;;1621.383;1621.383
KABR;0.793218671827301;-1.7178818477524698;396.621;3.140323799223593;1668.899;30.48;17;;529.65;0.0523598775598298;529.65;0.0523598775598298;;;396.8496;396.24
KABR;0.7932274551874489;-1.7177283388820188;396.621;2.3590704437337813;2100.233;30.48;13;;745.317;0.0523598775598298;745.317;0.0523598775598298;;;396.8496;396.5448
KABY;0.5503819012496538;-1.469511985503155;58.978;2.825861021107692;1585.114;45.110400000000006;17;;487.757;0.0523598775598298;487.757;0.0523598775598298;;;59.1312;59.436
KABY;0.5504136699786631;-1.469438223223041;58.978;0.7323939102777821;2012.525;45.110400000000006;5;;;;701.463;0.0523598775598298;;;59.7408;57.607200000000006
KACK;0.7199776664854459;-1.2227343945002336;12.192;1.870926984692196;820.733;15.24;12;;;;;;;;12.192;12.192
KACK;0.7200120450603087;-1.2226909750916408;12.192;2.3587058444530395;1355.933;30.48;15;;;;373.166;0.0523598775598298;;;13.716;12.192
KACK;0.7200014418300702;-1.2228555007105075;12.192;0.7829417870081915;1914.374;45.72;6;;488.709;0.0523598775598298;;;163.6776;;8.0;14.3256
KACV;0.7151997409285256;-2.166095690107616;61.036;2.668129507952582;1852.0;42.875;14;;540.102;0.0488692190558412;555.899;0.0523598775598298;76.756;60.96;55.908;67.753
KACV;0.7151966278388527;-2.1661103036839493;61.036;0.5171320863735646;1360.822;45.72;1;;375.611;0.0523598775598298;;;;;56.997600000000006;63.3984
KACY;0.6886689608436143;-1.3015860144686129;20.269;2.0607727306169266;3046.424;43.412;13;;1092.792;0.0523598775598298;1120.851;0.0523598775598298;;;22.86;19.2024
KACY;0.6886578719245735;-1.301667742825308;20.269;0.4874792914480313;1872.567;43.205;4;;669.783;0.0523598775598298;;;;;18.5928;20.4216
KADH;0.6074574394520587;-1.6872449414004422;303.199;3.140942867509276;1892.088;28.186;18;;641.244;0.0523598775598298;606.197;0.0523598775598298;;35.048;309.6768;298.834
KADH;0.6074341790545983;-1.687205789811526;303.199;2.360314688957528;907.239;15.24;13;;;;;;80.573;;306.0192;298.0944
KADW;0.6773826765988592;-1.3415236000103088;80.619;6.280753365399858;2965.544;45.72;1;R;1038.751;0.0523598775598298;1167.82;0.0523598775598298;;;76.8096;84.42960000000001
KADW;0.67737121317279;-1.3416458687528166;80.619;6.280695245935766;3442.191;60.96;1;L;1022.424;0.0523598775598298;993.275;0.0523598775598298;304.139;304.8;77.724;83.51520000000001
KAEX;0.5467627589549933;-1.6152339497774049;26.136;3.297592451061074;2131.836;44.238;18;;;;761.118;0.0523598775598298;;;25.6032;26.5176
KAEX;0.546767276446022;-1.6153099356929996;26.136;2.515223655646313;2846.159;45.72;14;;1118.279;0.0523598775598298;;;;;25.6032;26.8224
KAGC;0.7043220672583266;-1.395013393362524;380.466;2.0949865944766963;1165.678;30.48;13;;;;;;;;379.476;380.6952
KAGC;0.7043153436868342;-1.395031853438127;380.466;1.5689633820144522;1981.481;45.616;10;;685.941;0.0523598775598298;;;;;380.6952;381.0
KAGS;0.5824447587163646;-1.4306141953188236;41.986;2.9371674742914533;2439.052;45.72;17;;;;;;;;44.196000000000005;40.8432
KAGS;0.5823767973940742;-1.4304651103126442;41.986;1.3640752366787283;1828.559;22.86;8;;;;609.479;0.0523598775598298;;;40.8432;42.0624
KAHN;0.5925244222776679;-1.454349639340101;239.725;1.5405476764627324;1852.0;25.465;9;;621.78;0.0523598775598298;621.78;0.0523598775598298;;;230.4288;247.4976
KAHN;0.5925014544638234;-1.4542510503649029;239.725;0.3595176673579713;1207.869;26.844;2;;299.135;0.0654498469497873;;;;;236.22;244.7544
KAIA;0.7339317749529312;-1.7943110392284078;1196.898;2.3459506292136147;2797.414;43.606;12;;1093.907;0.0523598775598298;1093.907;0.0523598775598298;;;1197.864;1196.34
KAIA;0.733924741242806;-1.7941107169794202;1196.898;3.130144864493037;1921.872;22.86;17;;;;;;;;1196.34;1196.34
KAIA;0.7340647015412858;-1.7943508071934744;1196.898;1.55857343697733;1888.038;22.86;8;;;;;;;;1198.1688;1196.34
KAKR;0.7162383308413928;-1.4218797083380958;320.192;1.078918788178547;1929.235;45.647;7;;428.17;0.0575958653158128;580.875;0.0610865238198015;231.648;78.9432;321.39;322.843
KAKR;0.7162440537769188;-1.4218305776973217;320.192;0.0154542447545865;709.411;26.697;1;;;;;;;59.529;318.2112;318.2112
KALI;0.4841364472777359;-1.7108896923030343;52.501;3.1314063884763788;1368.505;33.207;17;;;;;;;;52.7304;52.1208
KALI;0.4841466467425844;-1.710898688273943;52.501;2.3498601667380816;1825.515;30.48;13;;;;607.958;0.0523598775598298;;;54.2544;50.9016
KALM;0.5732341270108692;-1.8497944973390483;1272.2352;3.032502070424364;1097.588;57.912000000000006;17;;;;;;;;1278.636;1272.2352
KALM;0.5731790920327272;-1.849867143900307;1272.2352;0.7939151607076704;1873.215;46.472;4;;631.808;0.0523598775598298;631.808;0.0523598775598298;;;1257.9096;1280.16
KALN;0.6787374382186899;-1.571687989018112;163.0;3.0260602346881784;1970.0;30.48;17;;680.204;0.0523598775598298;680.204;0.0523598775598298;;;162.4584;165.2016
KALN;0.6787730807547733;-1.5715272240739877;163.0;1.980442904596336;2464.166;45.72;11;;927.283;0.0523598775598298;;;;;163.9824;160.3248
KALO;0.7427941911938548;-1.6126779002981604;265.099;5.373181107165254;2558.073;45.72;30;;;;974.236;0.0523598775598298;;;264.2616;266.0904
KALO;0.7427722591260103;-1.612736299987885;265.099;0.1349841011977871;1816.369;44.196000000000005;36;;603.385;0.0523598775598298;603.385;0.0523598775598298;;;264.5664;265.4808
KALO;0.7426975800839001;-1.6126581138434994;265.099;1.1809370703220925;1633.52;36.762;6;;511.96;0.0523598775598298;511.96;0.0523598775598298;;;265.099;265.099
KALS;0.6533667580223099;-1.8477432053116447;2298.039;0.5524172158749162;2590.589;30.48;2;;990.495;0.0523598775598298;990.495;0.0523598775598298;;;2298.192;2297.8872
KALS;0.6533696194900731;-1.847621217449408;2298.039;2.0668005742545392;2089.385;25.0;11;;;;;;;;2298.039;2298.039
KALS;0.6533430646010981;-1.8477112083674148;2298.039;1.3360813073940456;1509.242;25.0;7;;;;;;;;2298.039;2298.039
KALW;0.8045807820419406;-2.064513319243652;357.83520000000004;1.5634509341049532;1476.851;45.72;7;;;;;;;110.901;357.83520000000004;357.83520000000004
KALW;0.8044562994167397;-2.064457642532112;357.83520000000004;0.6298751898778124;2155.154;45.72;2;;604.734;0.0523598775598298;;;168.043;;351.73920000000004;363.9312000000001
KALW;0.8044919595078398;-2.0646316322556726;357.83520000000004;3.1352010833360646;1829.646;44.221;17;;;;610.023;0.0523598775598298;;;357.83520000000004;357.83520000000004
KAMA;0.6147347020306839;-1.7747896809273824;1097.736;2.401477232168263;2405.497;43.597;13;;897.949;0.0523598775598298;897.949;0.0523598775598298;;;1098.1944;1095.4512
KAMA;0.6146702517117837;-1.775287049667644;1097.736;0.8001498607682296;4111.206;60.675;4;;1750.803;0.0523598775598298;1750.803;0.0523598775598298;;;1099.1088;1098.1944
KANB;0.5862242309808406;-1.498506959416392;183.946;0.8432299972281307;2121.842;42.044;5;;756.121;0.0523598775598298;756.121;0.0654498469497873;;;181.356;186.5376
KAND;0.6020496925519798;-1.4435640787944024;229.895;2.896849146839908;1512.688;45.167;17;;;;;;;;238.3536;224.6376
KAND;0.6020398149291086;-1.4435402897958762;229.895;0.7976603231231849;1827.103;43.402;5;;608.752;0.0523598775598298;608.752;0.0523598775598298;;;228.9048;227.6856
KAOO;0.7033155913231354;-1.3669313739575066;451.637;1.8927188166667468;1117.776;22.86;12;;254.088;0.0523598775598298;254.088;0.0698131700797731;;;448.9704;451.7136
KAOO;0.7032968425650316;-1.366949124030202;451.637;0.2766433258208986;1655.854;29.0;3;;523.127;0.0523598775598298;523.127;0.0523598775598298;;;458.1144000000001;447.7512
KAPA;0.6906343737280928;-1.8299925240426151;1776.323;3.106023541565849;3046.034;29.596;17;L;1218.217;0.0523598775598298;1218.217;0.0541052068118242;;;1765.7064;1793.748
KAPA;0.6906161750271868;-1.8300351320193131;1776.323;3.105526297261956;2130.627;22.86;17;R;;;760.514;0.0523598775598298;;;1769.0592;1788.8712
KAPA;0.690636205301528;-1.8298078452642887;1776.323;1.939135673590611;1462.536;21.716;10;;304.548;0.0523598775598298;426.468;0.0698131700797731;121.92;;1775.321;1766.0112
KAPF;0.4564528935980344;-1.4272393330355966;1.879;2.3452734414638408;1524.338;30.117;14;;417.724;0.0610865238198015;317.856;0.0523598775598298;39.645;139.513;1.82;2.165
KAPF;0.4564510561729268;-1.4272511768203664;1.879;0.7690673968392177;2012.065;45.72;5;;457.392;0.0610865238198015;;;243.84;243.84;1.731;2.536
KAPG;0.6888029114746244;-1.329387801187481;11.125;0.4945870575603157;2438.689;60.96;4;;914.545;0.0523598775598298;914.545;0.0523598775598298;;;8.5344;13.716
KAPN;0.7867860805926276;-1.4583671712883373;208.4832;1.042111783929334;1531.92;29.789;7;;;;461.1624000000001;0.0523598775598298;;;210.312;207.264
KAPN;0.7867473483735609;-1.4584219195345358;208.4832;6.279683304035459;2736.622;45.072;1;;1063.511;0.0523598775598298;;;;;208.1784;208.1784
KARA;0.5242215963908086;-1.6037418973272926;6.324;2.924113284151162;1486.949;45.72;17;R;;;;;;;6.096;6.096
KARA;0.5242578006874342;-1.603676530246396;6.324;2.925206732927536;2437.094;58.013;17;;913.747;0.0523598775598298;913.747;0.0523598775598298;;;7.315200000000001;5.7912
KART;0.7678012192140906;-1.3267535421571612;97.078;1.6216764269484232;2130.646;44.207;10;;;;760.523;0.0523598775598298;;;94.1832;100.8888
KART;0.7678039519450628;-1.326839920642791;97.078;0.9311027872099902;1511.689;44.428;7;;451.044;0.0523598775598298;;;;;94.488;98.7552
KASE;0.6845512092541609;-1.8652026449483383;2362.2000000000003;2.786631604576466;2440.443;32.744;15;;1010.0;0.0523598775598298;;;;308.157;2340.864;2389.632
KAST;0.8055796742098089;-2.162093388111863;3.809;2.6816364365008414;1420.217;30.48;14;;;;344.27;0.0698131700797731;;61.038;3.6576;4.2672
KAST;0.8056279153963909;-2.162085476650891;3.809;1.6674020462220347;1767.7;30.48;8;;487.61;0.0523598775598298;;;91.44;217.3224;3.6576;3.6576
KAST;0.8056295129029334;-2.1621461311850148;3.809;0.9066744608673768;1136.347;37.938;4;;;;;;;;3.809;3.809
KATL;0.5872472554453444;-1.4734407202745374;305.7144;1.570171847988533;3047.601;45.72;8;R;1051.567;0.0523598775598298;1095.077;0.0523598775598298;;;312.1152;303.276
KATL;0.5870363026583141;-1.4735398788125076;305.7144;1.5704957810977032;3776.1672;45.72;9;L;1460.24;0.0523598775598298;1330.798;0.0523598775598298;;152.4;310.5912;297.569
KATL;0.5869859431663534;-1.47363704778189;305.7144;1.5701697535934307;2743.238;45.72;9;R;928.323;0.0523598775598298;950.341;0.0523598775598298;;;312.7248;300.228
KATL;0.5867845520118892;-1.473635541951547;305.7144;1.5699432098565218;2743.089;45.72;10;;928.477;0.0523598775598298;942.622;0.0523598775598298;;;304.8;304.1904
KATL;0.5872952040483105;-1.47348094076893;305.7144;1.5701695790605057;2743.192;45.72;8;L;914.209;0.0523598775598298;928.156;0.0523598775598298;;;309.372;301.752
KATW;0.7724618889611216;-1.544956122065697;269.9;0.4549601248386553;2436.706;42.317;3;;913.553;0.0523598775598298;;;;;270.6624;267.6144
KATW;0.7724347547565874;-1.5449408218931453;269.9;2.027417045150362;1981.2;39.969;12;;685.8000000000001;0.0523598775598298;;;;;279.8064;261.5184
KATY;0.7838470489130183;-1.695606575425586;530.733;3.1459695902879443;2096.05;30.48;17;;743.225;0.0523598775598298;743.225;0.0523598775598298;;;530.6568;531.2664
KATY;0.7839470188828831;-1.6957327218762823;530.733;2.1748053880923024;2102.278;30.48;12;;746.339;0.0523598775598298;746.339;0.0523598775598298;;;532.7904;528.2184
KAUG;0.7735569124018147;-1.2182287628606858;103.555;5.813666780184808;1522.682;28.538;35;;456.541;0.0523598775598298;456.541;0.0523598775598298;;;105.7656;94.7928
KAUG;0.7735127205724761;-1.2181270217846665;103.555;1.0782781999831876;813.175;19.214;8;;;;;;;;106.3752;107.2896
KAUS;0.5270332956807986;-1.704818964583334;151.942;3.118911227295501;3733.847;45.064;18;R;1469.037;0.0523598775598298;1528.137;0.0523598775598298;;;164.8968;148.4376
KAUS;0.5269404237894543;-1.704446259870115;151.942;3.119004776943408;2742.456;44.112;18;L;927.156;0.0523598775598298;1045.514;0.0523598775598298;;;149.9616;144.4752
KAUW;0.7841178760111969;-1.5643547200837402;363.702;2.166906726029477;1584.668;29.859;13;;487.534;0.0523598775598298;;;;;363.3216000000001;362.7120000000001
KAUW;0.7841034574906076;-1.5641709775729842;363.702;0.7729926248736604;926.346;29.04;5;;;;;;;;362.7120000000001;366.0648
KAVL;0.6184485770484855;-1.44064266650014;652.424;2.7898787896498014;2136.031;29.725;17;;763.215;0.0523598775598298;763.215;0.0523598775598298;;;652.424;652.424
KAVP;0.721526826511322;-1.321599318960219;284.226;1.5999316315972136;1306.849;45.261;10;;;;;;;;281.0256;284.988
KAVP;0.7214732544512593;-1.321635404272841;284.226;0.5709421929154617;2284.088;45.72;4;;837.244;0.0523598775598298;837.244;0.0523598775598298;;;293.2176;277.6728
KAWO;0.8405861920289318;-2.132030827298871;40.309;3.1270462069390463;1624.311;30.48;16;;507.355;0.0523598775598298;;;;;42.9768;39.0144
KAWO;0.8405295595442471;-2.132148742397175;40.309;2.22107162310172;1102.315;21.504;11;;225.165;0.0523598775598298;229.855;0.0523598775598298;21.192;16.503;40.2336;39.0144
KAXN;0.8005185745261209;-1.664966594995034;432.5112;2.4342560863170437;1552.582;30.433;13;;471.491;0.0523598775598298;471.491;0.0523598775598298;;;430.3776;433.1208
KAXN;0.8005173866366406;-1.6649318594681597;432.5112;0.858102296850225;1247.207;20.951;4;;318.804;0.0523598775598298;318.804;0.0523598775598298;;;434.34;432.2064
KBAB;0.6830533157294546;-2.119468191892776;33.2232;2.8172174525201155;3656.452;41.965;15;;1523.426;0.047996554429844;1523.426;0.0523598775598298;;;34.4424;32.004000000000005
KBAD;0.567265731386092;-1.6347212591477749;49.3776;2.6450311224999887;3588.733;58.866;15;;1489.567;0.0436332312998582;1489.567;0.0436332312998582;;;49.6824;49.0728
KBAF;0.7358115778714109;-1.269131781552877;78.9432;2.448161473533532;1515.282;29.322;15;;;;452.841;0.0523598775598298;149.352;;80.354;75.2856
KBAF;0.7357869540343007;-1.2691315708926736;78.9432;0.177810374281998;2735.93;45.72;2;;1063.165;0.0523598775598298;1063.165;0.0523598775598298;;;79.248;81.3816
KBAK;0.6852417358459366;-1.4991827963600943;199.11;0.7843937264129256;1950.793;44.043;5;;;;670.596;0.0523598775598298;;;198.12;199.9488
KBAK;0.6852604846040404;-1.4991609735234668;199.11;5.500564835286688;1524.138;31.587;32;;;;;;;;198.7296;199.644
KBAZ;0.5183972806418223;-1.7111864969251858;197.739;3.1547339356597592;1592.832;28.938;17;;;;;;120.145;;197.609;196.596
KBAZ;0.5185148290353275;-1.711169636306683;197.739;2.371394562647964;1979.058;30.48;13;;587.6544;0.0523598775598298;;;;;200.5584;196.2912
KBBD;0.5441759862455269;-1.7335419449650438;552.754;3.1443886710514883;1402.515;21.907;17;;396.458;0.0523598775598298;396.458;0.0523598775598298;;;556.5648;546.5064
KBBG;0.6376053254496641;-1.626655688532956;389.686;2.530139413966781;2187.458;45.72;14;;;;;;;;382.524;396.8496
KBCE;0.658101972222988;-1.95731401394706;2307.9456;0.8134315894831037;2241.562;21.15;3;;815.981;0.0523598775598298;815.981;0.0523598775598298;;;2313.432;2302.4592
KBCE;0.6581185500106623;-1.957444342392905;2307.9456;5.4038889536236185;814.77;62.773;30;;;;;;;;2307.9456;2307.9456
KBCT;0.4603916074212749;-1.3981432110158016;3.81;0.7702295068683656;1912.05;45.72;5;;439.084;0.0523598775598298;536.011;0.0523598775598298;212.1408;115.2144;3.617;3.985
KBDE;0.8504720306480767;-1.6512948570246513;327.0504;2.1098046143590534;1662.98;28.391;12;;526.69;0.0523598775598298;526.69;0.0523598775598298;;;330.708;330.0984
KBDL;0.7320146383650685;-1.268581388859193;51.2064;0.7726609250493188;2896.383;59.83;6;;;;;;;;52.7304;49.0728
KBDL;0.7319183900587974;-1.2685796879731062;51.2064;2.347008822339099;2084.094;44.549;15;;745.188;0.0523598775598298;622.349;0.0523598775598298;;;51.5112;51.5112
KBDL;0.7319839346404209;-1.268501041497165;51.2064;6.265911783572598;1300.138;31.34;1;;;;;;146.131;;51.2064;51.2064
KBDR;0.7184054216122789;-1.2762884314122602;2.209;0.7829829767785386;1428.21;42.585;6;;409.305;0.0523598775598298;;;;101.786;2.1336;2.1336
KBDR;0.7184709896005917;-1.2762962258397863;2.209;1.7077121706260958;1451.617;42.204;11;;421.0;0.0610865238198015;;;;;2.7432000000000003;1.753
KBFD;0.7296056277572499;-1.3725349431705614;646.176;2.338431750796023;1919.622;45.72;14;;655.011;0.0523598775598298;;;;;642.5184;640.08
KBFD;0.7295900389021974;-1.372513689896706;646.176;0.7633338855266611;1367.853;30.48;5;;;;379.127;0.0523598775598298;;;648.9192;653.1864
KBFF;0.730836813761089;-1.8081088300227297;1205.636;1.187169466548039;2426.282;25.0;5;;908.341;0.0523598775598298;908.341;0.0523598775598298;;;1203.6552;1209.1416000000002
KBFF;0.7308419515293834;-1.808061774775071;1205.636;5.51014582021551;2512.653;25.0;30;;;;951.527;0.0523598775598298;;;1202.1312;1207.6176
KBFI;0.829617940322937;-2.134602996184791;5.715;2.622889526543338;1131.066;31.109;14;L;262.0;0.0523598775598298;221.0;0.0523598775598298;76.71;116.931;5.511;5.145
KBFI;0.8295312712042489;-2.1345604038125527;5.715;2.6223212473388893;3047.078;60.413;14;R;1206.0;0.0523598775598298;878.0;0.0541052068118242;;272.727;5.486400000000001;6.824
KBFL;0.618391060961281;-2.077928434075126;148.513;5.503143559256508;2352.768;29.911;30;L;;;;;1033.13;;141.32;148.1328
KBFL;0.61847010535094;-2.077962092894294;148.513;5.506052499520807;3300.823;43.168;30;R;;;1345.612;0.0523598775598298;1045.364;;144.321;155.448
KBFM;0.5346167060517082;-1.5370402060198296;7.239;3.140798703313061;2375.955;44.038;18;;883.177;0.0523598775598298;883.177;0.0523598775598298;;;7.62;7.62
KBFM;0.5344747737396577;-1.537109099708576;7.239;2.4234629702227104;2931.294;41.725;14;;1160.847;0.0523598775598298;;;;;7.9248;5.7912
KBGM;0.7367120741692678;-1.326093465717566;485.2416;2.590987351277835;2225.895;45.72;16;;686.532;0.0523598775598298;744.881;0.0523598775598298;121.6152;63.267;499.872;477.606
KBGM;0.7366240416109298;-1.3260951197902744;485.2416;1.508285090706692;1521.679;45.72;10;;456.039;0.0523598775598298;456.039;0.0523598775598298;;;484.9368;479.1456
KBGR;0.7820375538374281;-1.2012779583840214;54.102;2.3433591643402534;3488.119;60.96;15;;1439.26;0.0523598775598298;1439.26;0.0523598775598298;;;58.52160000000001;49.6824
