@ident;@phi;@lambda;@alt;@theta;@length;@width;@number;@designator;Vasi.PRIMARY.@biasZ;Vasi.PRIMARY.@pitch;Vasi.SECONDARY.@biasZ;Vasi.SECONDARY.@pitch;OffsetThreshold.PRIMARY.@length;OffsetThreshold.SECONDARY.@length;RunwayDeformation.0;RunwayDeformation.
WMKK;0.04823008595952838;1.7752089805567048;14.274;2.551565075864263;4021.923;59.241;14;L;1564.071;0.05235987755982989;1509.333;0.05235987755982989;;;16.4592;21.031200000000002
WMKL;0.11047558835740798;1.7405930462602865;6.096;3.738699286761412;3802.497;44.431;21;;;;984.766;0.05235987755982989;;611.682;7.315200000000001;4.412
WMKN;0.09389290868509545;1.7994409818863488;5.943;3.914482740369899;3060.454;41.018;22;;1225.427;0.05235987755982989;1225.427;0.05235987755982989;;;6.096;5.7912
WMKP;0.09245333877837339;1.7501615837997109;2.895;0.7344141288869656;3352.186;43.632;4;;1371.2952;0.05235987755982989;1371.2952;0.05235987755982989;;;2.7432000000000003;3.048
WMKT;0.01770302915079385;1.967227285206027;36.891;0.20262591937245888;495.013;25.0;1;;;;;;;;36.963;36.819
WMKU;0.017829758818164607;1.9207480683677016;549.532;2.37252064908135;401.398;17.3736;14;;;;;;;;569.284;529.782
WMLU;0.07774320595086748;1.9897464318283977;4.586;1.9951759269441212;948.376;18.811;11;;;;;;;;3.186;5.986
WMPA;0.0740857117958408;1.7549942693061746;10.515;0.6233563851216136;732.0;30.316;4;;;;;;;;13.1064;7.9248
WMPR;0.10061693075617573;1.797774761106327;7.010400000000001;3.485709622894629;1252.108;29.732;20;;;;;;79.646;71.712;6.096;7.9248
WMPU;0.050661648912456864;1.774410570583534;21.232;0.8243871782775047;634.614;18.853;3;;;;;;;;27.061;15.405
WMSA;0.05463916517483171;1.7723715202546175;24.384;5.753721178097035;3782.23;39.624;33;;;;1586.315;0.05235987755982989;;;27.127200000000002;21.640800000000002
WMSK;0.024975809348424194;1.8084931444538255;23.645;3.2691980385262287;842.918;17.221;19;;;;;;;;23.0;24.286
WPAT;-0.14386840805666978;2.1922450737953603;3.048;3.2518414372468456;728.156;36.0;19;;;;;;;;2.292;3.804
WPDB;-0.16232753178755208;2.1866555485958665;26.822400000000002;2.9211840980675396;1496.834;25.0;17;;;;;;;;36.2712;17.3736
WPDL;-0.1491646747474362;2.1908179991595924;7.62;1.3455284255692406;1852.0;25.0;8;;618.432;0.05235987755982989;618.432;0.05235987755982989;;;6.4008;8.8392
WPEC;-0.14809900329508555;2.206083997944956;528.675;2.4849910623432665;2510.246;51.012;14;;;;;;;;515.7216000000001;541.6296
WPMN;-0.15659068098468895;2.185405272486372;213.36;2.0105142294764975;798.424;17.938;11;;;;;;;;208.245;218.475
WPOC;-0.1605408582339985;2.170124558695688;4.2672;1.513244880108547;2585.53;49.265;9;;;;;;;;4.2672;4.2672
WPOC;-0.16051386446959984;2.1700600966734434;4.2672;1.5164193722185368;814.84;22.156;9;L;;;;;;;4.2672;4.2672
WRLE;-0.0044214416793646235;2.035011442265391;30.958;4.162710447905541;632.795;25.0;24;;;;;;;;31.89;30.028
WRLH;-0.03292381986639341;2.029065862310978;2.654;4.078176821848596;242.163;16.296;23;;;;;;;;3.105;2.204
WRLJ;0.009781842698726083;2.0532801837879946;15.491;0.6354752533157614;799.284;16.848;4;;;;;;;;20.402;10.581
WRLY;-0.01705268014114716;2.0446043305638835;13.0;0.591791058401745;745.141;21.322;3;;;;;;;;13.0;13.0
WSAC;0.023370496674993486;1.8152624682214273;4.329;3.540661663459521;3997.274;59.0;20;;1693.837;0.05235987755982989;1693.837;0.05235987755982989;;;6.582;2.076
WSAG;0.024895255227307424;1.8118592136241174;26.2128;3.883218308413074;2701.971;45.327;22;;;;;;153.462;150.967;24.625;27.8
WSAG;0.024897168724155105;1.8119314544694294;26.2128;0.8091967749459422;1036.468;26.415;5;;;;;;62.027;60.287;30.526;21.899
WSAP;0.02374344715844954;1.8135631659872395;16.4592;0.40161493910290447;3782.593;56.197;2;;;;;;;;13.1064;19.812
WSAT;0.024218427400426;1.810050547535439;15.24;3.2278169800931438;2743.661;44.0;18;;;;;;;;15.396;15.085
WSSI;0.021039401084076755;1.8102421156826407;6.254;1.570772241251219;2518.538;44.292;9;;;;;;221.963;213.91;5.97;6.539
WSSL;0.024705210465465987;1.8128158762234312;9.4488;3.7199364737036973;1852.0;44.192;21;;;;612.567;0.05235987755982989;;;4.8768;14.020800000000001
WSSS;0.023481584822260718;1.8150026305638602;4.775;0.39932621904159427;4003.683;58.304;2;C;1591.253;0.05235987755982989;1590.359;0.05235987755982989;;;3.9624;3.9624
WSSS;0.023834265112810442;1.8148715453017281;4.775;0.3993618063050424;3999.911;59.064;2;L;1587.234;0.05235987755982989;854.775;0.05235987755982989;;742.045;7.010400000000001;3.27
XHKP;0.855750022566197;2.447442714117609;87.076;5.171296429126118;2457.53;43.179;31;;;;;;;;72.0;102.153
XIBM;0.9792021390138007;1.7704232332644534;441.865;5.283354770151639;719.749;37.34;30;;;;;;;;442.196;441.535
XLLL;1.0147209239309045;0.5293379397622848;41.402;0.9709203796991384;2985.322;81.13;5;;;;;;;;42.169;40.636
XLLN;1.0506675655728153;0.5294505103332056;75.716;2.938852938750104;1986.547;37.159;16;;;;;;;;81.716;69.717
XLMV;1.2019523246074146;0.5884947890710798;167.117;3.1906814350655353;2485.768;60.83;17;;;;;;;;158.805;175.431
XLWF;1.0330661331567903;0.68283418620564;181.197;3.1842423918561527;3488.089;73.377;17;;;;;;;;182.29;180.104
XLWT;1.0351642678210924;0.6954676736601496;121.462;5.643582350182858;666.229;47.576;31;R;;;;;;;120.432;122.493
XLWT;1.0351560988865376;0.695461486491953;121.462;5.6361399171865045;494.758;25.0;31;L;;;;;;;121.282;121.644
XNET;0.9557057260538886;1.4855144367551962;212.784;4.3307446396351725;727.636;36.517;24;;;;;;;;222.654;202.915
XNOR;0.9539615063829953;1.3358277382214694;112.479;4.231300316712591;2495.948;43.561;23;;;;;;;;115.425;109.535
XRMS;0.7928055496133881;0.744945482449485;245.425;1.8689479558533595;2399.0;39.706;10;;;;;;;;250.72;240.131
XRRB;0.8223220343163096;0.6945864040069695;8.142;3.838008695732815;2000.307;39.12;21;;;;;;;;10.014;6.272
XRWL;0.8761757353676934;0.7890031680517908;107.234;0.6928858693847676;2470.121;41.39;3;;;;;;;;107.439;107.03
XUBS;0.956869020955505;0.5589317114026124;251.97;1.5126822732241667;2485.265;49.135;8;;;;;;;;245.403;258.539
XWPD;0.9295926851523483;0.7902458681961924;174.23;0.5478449244735891;995.397;78.602;2;;;;;;;;174.194;174.266
XWPR;0.9127604784690914;0.7631279313109867;197.547;1.6147572611151093;1999.277;41.0;8;;;;;;;;194.701;200.394
YAAL;-0.28698453682360187;2.284273840587654;96.704;4.636471346713141;1203.528;17.173;26;;;;;;;;96.334;97.075
YABA;-0.609881266494184;2.0561729462945926;68.427;0.7819583637878628;1089.256;29.279;5;;;;;;;306.37;67.9704;70.7136
YABA;-0.6099223159754882;2.0561838069984133;68.427;2.352933517017919;1795.477;29.205;14;;653.252;0.05235987755982989;455.13;0.05235987755982989;;;68.8848;66.1416
YABI;-0.3073306844366032;2.499023301848509;170.612;2.9387264023793347;1048.059;53.613;16;;;;;;;;168.382;172.842
YABL;-0.40756753152076836;2.35152466842981;597.027;2.4302322297265704;1142.626;25.0;13;;;;;;;;601.492;592.563
YABS;-0.4761729356797988;2.101127069084725;506.0;1.4870735807084294;1979.053;25.0;8;;;;;;;;501.768;510.2352
YABS;-0.47605987551896056;2.101085701662558;506.0;0.12364353989428585;1401.931;22.143;1;;;;;;;;504.392;507.61
YABU;-0.40735092601827977;2.324290064803061;623.691;5.550038810928345;942.118;57.525;31;;;;;;;;624.487;622.896
YACD;-0.4235801061659182;2.539256498271204;297.834;3.755959894931935;1030.165;25.0;21;;;;;;;;298.938;296.731
YACI;-0.44000384271475446;2.5947549054540566;347.697;3.141743973635941;987.736;33.219;17;;;;;;;;343.361;352.033
YACS;-0.5485072887645194;2.4767033149428923;181.631;2.7856440972856875;1208.058;49.617;15;;;;;;;;181.638;181.624
YACS;-0.5483386611233583;2.4767241312918817;181.631;0.7323708719316557;877.667;52.187;3;;;;;;;;182.905;180.357
YADA;-0.451946099426253;2.523205306489876;244.489;1.8984479646561732;1327.15;25.0;10;;;;;;;;244.257;244.723
YADA;-0.45197415819501335;2.5231925888553737;244.489;3.9766295517102868;1135.435;25.0;22;;;;;;;;244.7544;244.224
YADD;-0.555258854657196;2.1977006113032527;122.417;4.334996087160105;1224.319;71.416;25;;;;;;;;122.67;122.165
YADD;-0.5552650047648013;2.197690281151055;122.417;3.316705551699664;1083.664;36.492;19;;;;;;;;121.775;123.059
YADD;-0.5552543020561334;2.197713882896068;122.417;2.5899640647373907;1099.125;48.686;15;;;;;;;;121.189;123.646
YADG;-0.6159008466967186;2.417183029969829;33.528;3.751307719810744;765.242;9.414;21;;;;;;;;36.065;31.0
YADG;-0.6159057972114989;2.417182710078409;33.528;2.456161015627123;758.199;10.562;13;;;;;;;;30.127;36.929
YADH;-0.4085058939901889;2.043483462237124;238.407;2.240474273863215;1361.275;25.0;13;;;;;;;;237.64;239.174
YADM;-0.3713225072557379;2.5654468982807757;182.0;0.927947319188847;1265.453;24.225;5;;;;;;;;181.961;182.025
YADO;-0.4434472709930781;2.3612780485943854;162.674;5.565389330765484;1057.26;37.471;31;;;;;;;;162.264;163.086
YADR;-0.4653626908297093;2.6213878479353943;303.917;3.276953758123316;412.094;25.0;18;;;;;;;;305.148;302.688
YADY;-0.6282800945935112;2.597012823932091;1021.08;1.7338005668867436;885.464;25.0;9;;;;;;;;1028.172;1013.988
YAGD;-0.32302543720319604;2.44141223810122;45.72;0.4576356273155;1739.523;24.775;2;;;;;;;;45.936;45.504
YAHD;-0.40806298676418223;2.0424645846577354;232.913;5.164980431629001;916.627;33.754;30;;;;;;;;233.24;232.587
YAHD;-0.4080413004665752;2.0424798458191384;232.913;6.240871893860087;566.0;39.052;36;;;;;;;;233.724;232.103
YAKG;-0.48777672581280557;2.35176010851493;137.891;2.4070568752539634;1249.478;29.260800000000003;13;;;;;;;;139.237;136.546
YALA;-0.4770795528268991;2.3322427449555394;325.8312;3.1586773325717155;1686.149;17.436;18;;;;;;;;324.9168;326.7456
YALB;-0.4460767199487529;2.339965548012714;322.251;4.250446055008193;1129.018;16.437;24;;;;;;;;320.756;323.748
YALC;-0.39796730717574713;2.3457823677694623;603.372;2.2708745933073775;1271.734;89.541;13;;;;;;;;601.655;605.091
YALD;-0.3979653410138486;2.345779839847021;603.309;2.2665179024285496;1213.729;21.138;13;;;;;;;;601.785;604.835
YALG;-0.3262859656115774;2.4177622519024617;129.246;4.190143358555462;995.887;6.842;24;;;;;;;;128.382;130.111
YALH;-0.43123552721636155;2.5183466863717032;227.508;2.2523179036343235;527.666;50.774;12;;;;;;;;228.032;226.986
YALH;-0.43131462427107137;2.5183482468176543;227.508;3.761732396899981;822.374;62.254;21;;;;;;;;227.526;227.492
YALI;-0.451087068078435;2.3264507440916455;509.306;3.225547004868;700.105;37.13;18;;;;;;;;511.243;507.369
YALI;-0.4510404419534126;2.3263863756961576;509.306;4.4298494960182415;1186.539;22.979;25;;;;;;;;509.685;508.927
YALI;-0.4509177674949576;2.326407036000552;509.306;5.241359879420627;744.352;34.34;30;;;;;;;;507.0;511.605
YALJ;-0.22100353162703676;2.3523087144979997;47.029;5.018412218902572;708.666;25.344;28;;;;;;;;50.882;43.178
YALK;-0.219295826391402;2.3435033130510186;62.408;2.095726020667596;1248.781;18.397;12;;;;;;;;49.26;75.557
YALM;-0.4235010851829485;2.3457713510210465;382.106;5.974093954369623;864.465;18.641;34;;;;;;;;381.527;382.687
YALN;-0.5301619683568594;2.489082387289516;127.321;5.483608088938936;677.706;18.876;31;;;;;;;;128.113;126.53
YALO;-0.21887098912951047;2.3407257036533906;38.052;1.7635482204571227;1068.455;22.817;10;;;;;;;;41.137;34.969
YALP;-0.36625481273734856;2.405639131702987;198.566;2.772435096440744;1204.678;21.671;15;;;;;;;;199.533;197.6
YALQ;-0.26405710536976756;2.356378638419048;55.347;5.670539484078687;1513.547;31.098;32;;;;;;;;53.067;57.628
YALR;-0.3907306376479855;2.322348035201162;650.944;2.098896917399327;941.25;30.378;12;;;;;;;;652.049;649.839
YALT;-0.25107851163924383;2.3619989824260785;7.248;2.238284932849514;899.104;16.302;12;;;;;;;;6.432;8.064
YALU;-0.22951878570440562;2.3535869850078592;61.454;0.670452698723279;996.202;42.776;4;;;;;;;;63.378;59.531
YALV;-0.2551041344997373;2.3647536688726833;5.065;1.6120342682293176;1234.842;42.748;9;;;;;;;;5.124;5.0
YALW;-0.2402757276713588;2.370241523216225;10.09;1.5902077042026523;1368.957;46.584;9;;;;;;;;7.431;12.75
YALX;-0.332691949292225;2.3860982210141928;235.251;2.573908257349519;1063.539;7.172;14;;;;;;;;233.701;236.802
YALZ;-0.23121129999870532;2.371008739874831;7.409;4.982938401855788;1226.725;9.491;28;;;;;;;;7.709;7.11
YAMB;-0.48241921551956884;2.6653649287020897;25.755;0.9457467977659233;1523.782;44.449;4;;;;;;;;26.2128;23.1648
YAMB;-0.48231330025062985;2.6653077539624372;25.755;2.7723261878954197;3047.268;42.481;15;;1218.834;0.05235987755982989;;;;;25.908;27.736800000000002
YAMC;-0.40068693040182796;2.5350760323589707;231.64800000000002;5.216748991638255;1195.011;17.815;29;;;;;;;;232.721;230.575
YAMC;-0.40069255385892466;2.5349883899121206;231.64800000000002;3.9260520043825937;538.901;18.0;22;;;;;;;;235.08;228.216
YAMJ;-0.3779431829420264;2.360220573384394;389.181;5.623584716679358;1325.29;32.024;32;;;;;;;;387.751;390.613
YAMK;-0.5312613337384117;2.3934541320193166;76.2;1.2651013847093142;1123.113;40.768;7;;;;;;;;75.947;76.453
YAMK;-0.5312069073341906;2.3935078971845662;76.2;5.943615269642046;652.527;25.0;33;;;;;;;;76.606;75.794
YAMK;-0.5312199156017516;2.393512086981945;76.2;0.9470568419024703;809.27;25.0;5;;;;;;;;78.514;73.886
YAML;-0.3133596039081558;2.439307126292959;9.796;1.2507018947815856;1146.161;31.076;7;;;;;;;;9.565;10.029
YAMM;-0.37941963008769064;2.360441602751154;391.863;0.059094113541590124;1094.38;26.914;36;;;;;;;;392.028;391.699
YAMM;-0.37939299327530335;2.3605079919241487;391.863;5.340353907396194;1137.142;93.386;30;;;;;;;;391.655;392.072
YAMN;-0.5678900814156339;2.4032009583108978;45.472;3.0965415168056145;956.785;25.0;17;;;;;;;;39.259;51.686
YAMT;-0.455486074446136;2.2899210086605857;662.0256;5.679719392345401;1363.597;17.683;32;;;;;;;;665.067;658.984
YAND;-0.3782580789844249;2.460660526163012;247.689;4.191918532937666;983.687;11.694;23;;;;;;;;246.805;248.573
YANE;-0.6677663074899152;2.514883026911622;121.797;5.979256812829948;834.817;29.229;33;;;;;;;;118.301;125.295
YANE;-0.6677586183924904;2.51489557289707;121.797;0.5705702108919841;662.297;30.734;2;;;;;;;;122.237;121.359
YANG;-0.4038042098718876;2.071830180088846;704.3928000000001;0.7923848385662292;1852.0;30.191;4;;;;;;;;694.6392000000001;714.783
YANK;-0.5043598151021803;2.376631931695722;91.44;3.0192244781398174;735.265;13.176;17;;;;;;;;90.931;91.949
YANL;-0.3145252511820436;2.3656395730503386;222.841;5.188776250650692;1450.624;89.401;29;;;;;;;;224.392;221.291
YANN;-0.3810044560563393;2.3234776186185595;536.262;0.1837138457571137;1135.01;31.467;1;;;;;;;;536.438;536.087
YANW;-0.3699891393498983;2.38151629136986;271.387;5.877538500424942;1084.641;99.137;33;;;;;;;;272.67;270.105
YAOR;-0.37787322619947583;2.4293996520907;288.284;2.69251734265655;1210.524;14.304;15;;;;;;;;288.12;288.448
YAPA;-0.33629410418214917;2.1207796530880176;14.885;4.891647908132673;1965.764;46.704;28;;;;;;;;17.633;12.138
YAPH;-0.4128232578257221;2.558348835364631;382.524;3.2800988414354095;1452.434;29.185;18;;;;;;;;382.524;382.524
YAPK;-0.22839878147459106;2.2870201084283517;109.228;2.4221557186129665;1823.488;25.0;14;;;;;;;;106.425;112.033
YAPO;-0.6767152992227697;2.5072940633036835;11.456;4.936404433339115;780.338;6.458;27;;;;;;;;4.232;18.681
YARA;-0.6512069233250969;2.4956641220470916;307.2384;2.203229471224432;1229.854;15.5448;12;;;;;;;;307.2384;307.2384
YARA;-0.6511690454501885;2.495645357684528;307.2384;4.102210529247334;778.1;93.1;22;;;;;;;;307.2384;307.2384
YARC;-0.23450745338815301;2.4945809384900532;100.064;3.4630357015161204;1022.744;25.0;19;;;;;;;;94.203;105.927
YARD;-0.3783199838258671;2.3854816342032583;273.739;5.5935198495174285;1155.307;60.336;32;;;;;;;;273.178;274.301
YARG;-0.29033704766913526;2.241884794456594;156.514;0.3730679847914348;2294.037;30.033;1;;;;;;;;159.1056;153.924
YARK;-0.5306924868207972;2.4320558275844046;243.84;3.822056211836661;801.765;21.824;21;;;;;;;;244.59;243.09
YARM;-0.532756073211739;2.6462005224124057;1079.6016;4.835613414365695;1109.503;25.0;27;;;;;;;;1083.564;1075.3344
YARM;-0.5328291254889455;2.6462125300440005;1079.6016;4.159955969280043;1739.681;30.498;23;;661.7208;0.05235987755982989;630.296;0.05235987755982989;;;1083.2592;1076.2488
YARN;-0.42047437789701253;2.3085653183147286;638.317;2.109553007694086;1074.567;19.059;12;;;;;;;;634.923;641.712
YARS;-0.6012231555405385;2.406609721282415;90.815;5.77963425603432;1044.83;72.754;32;;;;;;;;92.111;89.52
YARY;-0.46584659487196933;2.461736882769014;101.8032;6.009775989196171;1336.812;68.016;34;;;;;;;;102.153;101.453
YARY;-0.4659422521593364;2.4617736468756246;101.8032;1.6400167830606927;1370.582;101.917;9;;;;;;;;101.916;101.69
YASF;-0.5116799470322004;2.6364162610224553;465.184;4.633867839067942;1164.292;13.694;25;;;;;;;;459.147;471.2208
YATL;-0.4062973850826424;2.3796776257077696;288.012;5.6341043396799035;1170.965;40.076;32;;;;;;;;289.396;286.628
YATN;-0.30118836540721805;2.539658266290264;749.808;2.6799525428385174;1289.144;21.102;15;;;;;;;;752.043;747.573
YATU;-0.41954055632531007;2.5902033732968537;205.281;4.182753809035444;1353.183;25.0;23;;;;;;;;202.309;208.254
YAUA;-0.4494966186526898;2.558408811104766;401.021;5.741929035538861;992.738;25.308;32;;;;;;;;400.429;401.614
YAUA;-0.44945967704535206;2.558472789388766;401.021;0.5006952212501052;925.128;51.21;2;;;;;;;;399.781;402.262
YAUA;-0.4494053208611988;2.5584284025036834;401.021;1.5300107747025924;831.7992;56.19;8;;;;;;;;400.495;401.548
YAUB;-0.4528207313324683;2.6286518408717616;297.759;2.9116495388968198;1046.538;25.0;16;;;;;;;;314.414;281.105
YAUG;-0.5991473333027816;2.009868717865237;36.576;5.887539760637646;1119.413;14.866;35;;;;;;;;37.152;36.0
YAUR;-0.23306695306553254;2.4734788016270652;8.5344;5.944697548311208;1256.654;31.0896;34;;;;;;;;8.8392;8.2296
YAUS;-0.3576770159862549;2.404476459029194;202.884;5.977752164481803;1342.752;77.351;34;;;;;;;;202.513;203.256
YAUT;-0.4040254147888173;2.5342520856878084;231.64;4.312258286730974;676.859;25.0;24;;;;;;;;231.261;232.021
YAUV;-0.2738493933035796;2.269081377817741;17.723;3.0002428007939024;1260.285;32.172;17;;;;;;;;16.576;18.871
YAVD;-0.34970614298454283;2.400184288593543;241.139;2.6728813413740626;1221.102;72.173;15;;;;;;;;240.072;242.207
YAVN;-0.6284280424247036;2.561054086883501;152.642;3.831505773472809;915.133;25.0;21;;;;;;;;155.675;149.609
YAWT;-0.4224067814979504;2.6510238218364726;3.526;2.552817873201345;1210.105;13.101;14;;;;;;;;-0.399;7.451
YAYE;-0.4395705790447264;2.2859737435935323;493.4712;5.401893518689813;2594.628;27.286;31;;1004.15;0.05235987755982989;1018.913;0.05235987755982989;;;495.6048;491.3376
YAYR;-0.3419315350723453;2.571332042163498;12.4968;0.37611072199619167;1451.102;29.0;1;;;;;;;;12.4968;12.4968
YAYR;-0.34199118701994535;2.571250532269236;12.4968;5.119455612485831;1246.0;90.719;29;;;;;;;;12.4968;12.4968
YBAB;-0.4222576457772777;2.6152556308429857;121.92;3.927047016589156;1192.218;18.222;22;;;;;;;;122.688;121.152
YBAD;-0.540270410442618;2.6021447717630792;301.752;2.0319386696435036;1501.708;10.143;11;;;;;;;;299.85;303.654
YBAF;-0.4812286459732828;2.670429449663526;14.439;1.8816615275368318;1469.601;25.0;10;L;;;;;;50.0;12.429;20.232
YBAF;-0.48125127439013277;2.6704129557498217;14.439;1.881478896283903;1098.085;18.331;10;R;;;;;;;13.716000000000001;18.8976
YBAF;-0.4811567581788675;2.6704529655840106;14.439;0.8969419289996032;953.06;25.0;4;L;;;;;;;14.325600000000001;10.75
YBAF;-0.4811620480906421;2.6705060519552712;14.439;0.8966135627541328;1094.902;25.0;4;R;;;;;;;13.411200000000001;11.277600000000001
YBAL;-0.5645683211081267;2.1575002076522227;170.13;5.493434990759365;1592.184;49.551;31;;;;;;;;171.272;168.989
YBAL;-0.5645405666263269;2.157505341519402;170.13;0.6920189468920095;908.383;30.595;4;;;;;;;;168.5;171.761
YBAN;-0.2921876975561314;2.1974742218046495;401.978;3.983970755610026;1515.589;62.461;23;;;;;;;;399.965;404.0
YBAR;-0.41129421584927206;2.536004614733392;267.3096;3.4250845641290546;1701.322;29.377;19;;;;;;;;267.6144;267.0048
YBAR;-0.4112871528807854;2.5361034455777123;267.3096;2.431950855441009;1144.366;31.563;14;;;;;;;;266.3952;268.224
YBAS;-0.4155033588569734;2.3370602941362764;542.467;5.24301218262349;2436.74;44.732;30;;953.48;0.05235987755982989;917.203;0.05235987755982989;;;537.6672;544.3728
YBAS;-0.41543003155116826;2.3367640512746672;542.467;3.1110860435941845;1133.817;23.061;17;;;;;;;;545.2872;542.544
YBAU;-0.1771411338849684;2.4813973158154417;13.716000000000001;5.4479679420144365;980.854;14.296;30;;;;;;28.679;29.836;7.0;20.426
YBAW;-0.35771124241763735;2.4168390062531935;243.678;5.813399395743403;1429.885;79.405;33;;;;;;;;244.138;243.219
YBAY;-0.22944692716835202;2.3704602431229778;18.713;1.9787212245557064;847.805;25.0;11;;;;;;;;21.76;15.668
YBBA;-0.5304575246222499;2.6284218779519306;507.518;5.978870745999406;1182.923;64.86;33;;;;;;;;503.115;511.923
